bronx_pace_bkt,pace_diff_bkt,runners,bronx_pace_bkt_1,p10,p50,p90
14:50,-100.0,1,14:50,-70.0,0.0,90.0
12:10,-200.0,1,12:10,-80.0,-10.0,60.0
11:00,140.0,3,11:00,-90.0,-20.0,50.0
16:10,160.0,1,16:10,-85.0,25.0,115.0
18:20,240.0,1,18:20,240.0,240.0,240.0
13:50,210.0,1,13:50,-110.0,-10.0,90.0
11:00,130.0,3,11:00,-90.0,-20.0,50.0
15:20,130.0,1,15:20,-92.0,15.0,143.0
15:50,-110.0,1,15:50,-112.0,0.0,104.0
10:30,130.0,1,10:30,-90.0,-20.0,40.0
06:30,-140.0,2,06:30,-50.0,-10.0,10.0
10:50,-230.0,1,10:50,-84.0,-20.0,40.0
14:40,-240.0,1,14:40,-80.0,0.0,94.0
15:50,-130.0,1,15:50,-112.0,0.0,104.0
15:50,40.0,1,15:50,-112.0,0.0,104.0
15:40,60.0,1,15:40,-67.0,5.0,154.0
07:40,-230.0,1,07:40,-70.0,-10.0,20.0
09:30,-220.0,4,09:30,-84.0,-20.0,30.0
10:50,170.0,1,10:50,-84.0,-20.0,40.0
11:30,-160.0,2,11:30,-90.0,-10.0,50.0
15:40,-70.0,1,15:40,-67.0,5.0,154.0
11:00,-230.0,1,11:00,-90.0,-20.0,50.0
07:00,-190.0,2,07:00,-70.0,-20.0,20.0
06:30,-80.0,1,06:30,-50.0,-10.0,10.0
12:20,-190.0,1,12:20,-90.0,-10.0,70.0
15:10,-30.0,2,15:10,-110.0,20.0,110.0
06:40,-80.0,3,06:40,-60.0,-10.0,10.0
14:40,110.0,1,14:40,-80.0,0.0,94.0
06:30,-70.0,1,06:30,-50.0,-10.0,10.0
13:00,-170.0,1,13:00,-80.0,-10.0,91.0
14:00,-240.0,1,14:00,-100.0,0.0,100.0
16:40,160.0,2,16:40,-47.0,45.0,142.0
11:50,140.0,3,11:50,-90.0,-10.0,60.0
10:30,-190.0,2,10:30,-90.0,-20.0,40.0
12:30,-200.0,2,12:30,-100.0,-10.0,70.0
17:30,-40.0,1,17:30,-16.0,45.0,71.0
16:40,60.0,1,16:40,-47.0,45.0,142.0
14:30,50.0,3,14:30,-84.0,0.0,90.0
14:10,-100.0,1,14:10,-70.0,5.0,87.0
07:10,50.0,1,07:10,-70.0,-10.0,20.0
13:10,210.0,1,13:10,-90.0,-10.0,80.0
15:10,-20.0,2,15:10,-110.0,20.0,110.0
11:10,140.0,2,11:10,-95.0,-10.0,50.0
14:20,-220.0,1,14:20,-70.0,0.0,100.0
20:00,150.0,1,20:00,150.0,150.0,150.0
07:40,-160.0,1,07:40,-70.0,-10.0,20.0
15:50,70.0,2,15:50,-112.0,0.0,104.0
12:10,160.0,1,12:10,-80.0,-10.0,60.0
05:30,-30.0,1,05:30,-26.0,-10.0,6.0
06:00,-70.0,1,06:00,-64.0,-10.0,0.0
05:50,10.0,2,05:50,-50.0,-15.0,10.0
09:20,-160.0,2,09:20,-80.0,-20.0,30.0
06:40,-190.0,1,06:40,-60.0,-10.0,10.0
08:10,-230.0,1,08:10,-80.0,-20.0,20.0
07:20,-210.0,2,07:20,-70.0,-10.0,20.0
12:00,150.0,1,12:00,-90.0,-10.0,60.0
12:30,160.0,1,12:30,-100.0,-10.0,70.0
15:40,-110.0,1,15:40,-67.0,5.0,154.0
06:00,-50.0,2,06:00,-64.0,-10.0,0.0
14:00,110.0,1,14:00,-100.0,0.0,100.0
16:50,-50.0,1,16:50,-88.0,0.0,127.0
16:10,20.0,1,16:10,-85.0,25.0,115.0
13:40,160.0,1,13:40,-100.0,-10.0,80.0
15:10,-90.0,1,15:10,-110.0,20.0,110.0
17:10,-20.0,1,17:10,-20.0,-20.0,-20.0
10:30,240.0,1,10:30,-90.0,-20.0,40.0
16:50,80.0,1,16:50,-88.0,0.0,127.0
18:00,60.0,1,18:00,70.0,110.0,142.0
09:50,180.0,1,09:50,-80.0,-20.0,30.0
12:50,140.0,2,12:50,-80.0,-10.0,80.0
16:30,-40.0,1,16:30,-55.0,10.0,130.0
16:40,0.0,1,16:40,-47.0,45.0,142.0
16:20,-30.0,1,16:20,-90.0,5.0,138.0
14:10,-150.0,1,14:10,-70.0,5.0,87.0
09:40,160.0,1,09:40,-90.0,-20.0,30.0
14:50,-90.0,1,14:50,-70.0,0.0,90.0
15:20,-210.0,1,15:20,-92.0,15.0,143.0
06:00,-60.0,1,06:00,-64.0,-10.0,0.0
16:00,-120.0,1,16:00,-114.0,10.0,101.0
15:10,80.0,1,15:10,-110.0,20.0,110.0
14:20,-120.0,1,14:20,-70.0,0.0,100.0
15:10,100.0,1,15:10,-110.0,20.0,110.0
13:30,-170.0,1,13:30,-74.0,0.0,90.0
12:30,-220.0,1,12:30,-100.0,-10.0,70.0
15:10,-100.0,1,15:10,-110.0,20.0,110.0
14:10,110.0,1,14:10,-70.0,5.0,87.0
17:30,40.0,1,17:30,-16.0,45.0,71.0
14:10,-180.0,1,14:10,-70.0,5.0,87.0
16:20,200.0,1,16:20,-90.0,5.0,138.0
12:40,-170.0,1,12:40,-90.0,-10.0,90.0
13:20,-240.0,1,13:20,-99.0,0.0,90.0
11:20,-150.0,1,11:20,-90.0,-10.0,50.0
06:00,-160.0,1,06:00,-64.0,-10.0,0.0
10:10,-220.0,1,10:10,-80.0,-20.0,30.0
14:40,-160.0,1,14:40,-80.0,0.0,94.0
07:00,-210.0,1,07:00,-70.0,-20.0,20.0
13:40,240.0,1,13:40,-100.0,-10.0,80.0
11:50,220.0,1,11:50,-90.0,-10.0,60.0
13:20,180.0,1,13:20,-99.0,0.0,90.0
16:00,120.0,1,16:00,-114.0,10.0,101.0
14:40,90.0,1,14:40,-80.0,0.0,94.0
14:40,-140.0,1,14:40,-80.0,0.0,94.0
17:20,0.0,1,17:20,3.0,15.0,27.0
11:30,210.0,1,11:30,-90.0,-10.0,50.0
05:30,-10.0,1,05:30,-26.0,-10.0,6.0
15:20,60.0,1,15:20,-92.0,15.0,143.0
15:10,220.0,1,15:10,-110.0,20.0,110.0
16:10,-110.0,1,16:10,-85.0,25.0,115.0
13:20,240.0,2,13:20,-99.0,0.0,90.0
12:20,140.0,1,12:20,-90.0,-10.0,70.0
15:40,-40.0,1,15:40,-67.0,5.0,154.0
16:30,-60.0,1,16:30,-55.0,10.0,130.0
09:50,-160.0,14,09:50,-80.0,-20.0,30.0
09:40,-40.0,147,09:40,-90.0,-20.0,30.0
10:50,-20.0,140,10:50,-84.0,-20.0,40.0
07:10,0.0,78,07:10,-70.0,-10.0,20.0
10:10,20.0,104,10:10,-80.0,-20.0,30.0
08:00,-50.0,78,08:00,-73.0,-10.0,20.0
09:20,20.0,169,09:20,-80.0,-20.0,30.0
07:50,-10.0,169,07:50,-80.0,-20.0,20.0
09:00,-70.0,72,09:00,-90.0,-20.0,20.0
07:00,-80.0,9,07:00,-70.0,-20.0,20.0
08:40,-70.0,73,08:40,-80.0,-20.0,20.0
08:00,0.0,164,08:00,-73.0,-10.0,20.0
06:40,10.0,38,06:40,-60.0,-10.0,10.0
11:10,-20.0,86,11:10,-95.0,-10.0,50.0
07:40,-30.0,94,07:40,-70.0,-10.0,20.0
07:10,-120.0,4,07:10,-70.0,-10.0,20.0
12:50,-20.0,29,12:50,-80.0,-10.0,80.0
08:20,-20.0,177,08:20,-80.0,-20.0,20.0
08:20,-10.0,180,08:20,-80.0,-20.0,20.0
07:30,-20.0,91,07:30,-70.0,-10.0,20.0
09:40,-60.0,107,09:40,-90.0,-20.0,30.0
07:40,-60.0,41,07:40,-70.0,-10.0,20.0
10:30,-10.0,143,10:30,-90.0,-20.0,40.0
12:20,10.0,32,12:20,-90.0,-10.0,70.0
09:30,0.0,185,09:30,-84.0,-20.0,30.0
10:00,-10.0,206,10:00,-80.0,-20.0,40.0
09:20,-20.0,191,09:20,-80.0,-20.0,30.0
08:50,-50.0,115,08:50,-80.0,-20.0,20.0
07:00,-20.0,58,07:00,-70.0,-20.0,20.0
13:20,-110.0,5,13:20,-99.0,0.0,90.0
09:20,0.0,180,09:20,-80.0,-20.0,30.0
11:00,-20.0,96,11:00,-90.0,-20.0,50.0
07:30,-130.0,3,07:30,-70.0,-10.0,20.0
09:40,-20.0,213,09:40,-90.0,-20.0,30.0
12:40,110.0,6,12:40,-90.0,-10.0,90.0
11:10,70.0,29,11:10,-95.0,-10.0,50.0
09:40,-130.0,19,09:40,-90.0,-20.0,30.0
10:10,-20.0,217,10:10,-80.0,-20.0,30.0
07:20,-60.0,27,07:20,-70.0,-10.0,20.0
09:20,-30.0,193,09:20,-80.0,-20.0,30.0
09:10,-10.0,214,09:10,-80.0,-20.0,30.0
10:50,40.0,63,10:50,-84.0,-20.0,40.0
10:20,-10.0,136,10:20,-85.0,-20.0,40.0
08:20,-40.0,129,08:20,-80.0,-20.0,20.0
08:50,-60.0,103,08:50,-80.0,-20.0,20.0
06:40,0.0,63,06:40,-60.0,-10.0,10.0
09:10,0.0,217,09:10,-80.0,-20.0,30.0
06:30,-50.0,7,06:30,-50.0,-10.0,10.0
09:10,-60.0,111,09:10,-80.0,-20.0,30.0
12:50,-60.0,9,12:50,-80.0,-10.0,80.0
10:50,-30.0,107,10:50,-84.0,-20.0,40.0
10:50,-60.0,70,10:50,-84.0,-20.0,40.0
14:00,-30.0,6,14:00,-100.0,0.0,100.0
10:40,-20.0,148,10:40,-80.0,-20.0,40.0
11:40,0.0,53,11:40,-90.0,-10.0,60.0
09:40,-50.0,100,09:40,-90.0,-20.0,30.0
11:00,-100.0,25,11:00,-90.0,-20.0,50.0
09:50,-50.0,146,09:50,-80.0,-20.0,30.0
08:50,-120.0,19,08:50,-80.0,-20.0,20.0
11:10,10.0,98,11:10,-95.0,-10.0,50.0
10:30,-20.0,157,10:30,-90.0,-20.0,40.0
08:40,-50.0,94,08:40,-80.0,-20.0,20.0
10:50,-50.0,74,10:50,-84.0,-20.0,40.0
10:00,-110.0,21,10:00,-80.0,-20.0,40.0
06:50,-240.0,4,06:50,-70.0,-10.0,10.0
09:50,-240.0,13,09:50,-80.0,-20.0,30.0
08:30,-20.0,202,08:30,-80.0,-20.0,20.0
08:30,-80.0,43,08:30,-80.0,-20.0,20.0
09:50,-10.0,196,09:50,-80.0,-20.0,30.0
08:20,30.0,66,08:20,-80.0,-20.0,20.0
08:10,10.0,117,08:10,-80.0,-20.0,20.0
09:50,-70.0,93,09:50,-80.0,-20.0,30.0
12:10,-60.0,27,12:10,-80.0,-10.0,60.0
08:40,40.0,43,08:40,-80.0,-20.0,20.0
09:00,-10.0,212,09:00,-90.0,-20.0,20.0
09:00,20.0,155,09:00,-90.0,-20.0,20.0
10:40,-100.0,26,10:40,-80.0,-20.0,40.0
09:00,0.0,246,09:00,-90.0,-20.0,20.0
08:30,-30.0,157,08:30,-80.0,-20.0,20.0
10:00,-50.0,127,10:00,-80.0,-20.0,40.0
09:00,-110.0,28,09:00,-90.0,-20.0,20.0
07:40,-20.0,117,07:40,-70.0,-10.0,20.0
09:40,-10.0,247,09:40,-90.0,-20.0,30.0
11:10,-30.0,88,11:10,-95.0,-10.0,50.0
08:10,-110.0,14,08:10,-80.0,-20.0,20.0
11:30,-60.0,51,11:30,-90.0,-10.0,50.0
10:50,-120.0,18,10:50,-84.0,-20.0,40.0
10:10,-10.0,179,10:10,-80.0,-20.0,30.0
09:40,-140.0,13,09:40,-90.0,-20.0,30.0
07:50,-50.0,63,07:50,-80.0,-20.0,20.0
09:00,-30.0,188,09:00,-90.0,-20.0,20.0
09:50,-30.0,212,09:50,-80.0,-20.0,30.0
07:20,-40.0,36,07:20,-70.0,-10.0,20.0
09:10,-80.0,53,09:10,-80.0,-20.0,30.0
11:20,10.0,92,11:20,-90.0,-10.0,50.0
09:10,-110.0,36,09:10,-80.0,-20.0,30.0
11:40,-70.0,37,11:40,-90.0,-10.0,60.0
11:20,-50.0,57,11:20,-90.0,-10.0,50.0
08:40,60.0,11,08:40,-80.0,-20.0,20.0
09:50,-120.0,19,09:50,-80.0,-20.0,30.0
08:20,20.0,115,08:20,-80.0,-20.0,20.0
07:50,-70.0,36,07:50,-80.0,-20.0,20.0
11:10,0.0,85,11:10,-95.0,-10.0,50.0
10:30,-110.0,23,10:30,-90.0,-20.0,40.0
08:20,-110.0,8,08:20,-80.0,-20.0,20.0
11:30,-140.0,8,11:30,-90.0,-10.0,50.0
10:40,20.0,105,10:40,-80.0,-20.0,40.0
08:50,-130.0,10,08:50,-80.0,-20.0,20.0
10:40,60.0,24,10:40,-80.0,-20.0,40.0
12:10,90.0,8,12:10,-80.0,-10.0,60.0
07:30,20.0,59,07:30,-70.0,-10.0,20.0
09:20,-60.0,95,09:20,-80.0,-20.0,30.0
12:00,10.0,47,12:00,-90.0,-10.0,60.0
09:50,-140.0,21,09:50,-80.0,-20.0,30.0
10:00,-60.0,101,10:00,-80.0,-20.0,40.0
07:20,-90.0,13,07:20,-70.0,-10.0,20.0
10:00,20.0,113,10:00,-80.0,-20.0,40.0
13:20,-20.0,18,13:20,-99.0,0.0,90.0
11:20,-10.0,96,11:20,-90.0,-10.0,50.0
08:20,-60.0,44,08:20,-80.0,-20.0,20.0
11:10,-100.0,23,11:10,-95.0,-10.0,50.0
09:30,-80.0,59,09:30,-84.0,-20.0,30.0
07:20,20.0,44,07:20,-70.0,-10.0,20.0
12:00,-180.0,3,12:00,-90.0,-10.0,60.0
11:30,20.0,80,11:30,-90.0,-10.0,50.0
09:10,10.0,202,09:10,-80.0,-20.0,30.0
11:10,-90.0,35,11:10,-95.0,-10.0,50.0
11:20,-60.0,51,11:20,-90.0,-10.0,50.0
10:30,90.0,17,10:30,-90.0,-20.0,40.0
07:10,-80.0,12,07:10,-70.0,-10.0,20.0
07:00,40.0,3,07:00,-70.0,-20.0,20.0
12:00,-30.0,40,12:00,-90.0,-10.0,60.0
06:30,-20.0,41,06:30,-50.0,-10.0,10.0
11:20,40.0,39,11:20,-90.0,-10.0,50.0
13:10,-50.0,16,13:10,-90.0,-10.0,80.0
09:30,10.0,151,09:30,-84.0,-20.0,30.0
09:50,100.0,2,09:50,-80.0,-20.0,30.0
09:00,-50.0,125,09:00,-90.0,-20.0,20.0
10:00,-70.0,71,10:00,-80.0,-20.0,40.0
11:30,-20.0,65,11:30,-90.0,-10.0,50.0
09:50,40.0,46,09:50,-80.0,-20.0,30.0
10:50,0.0,113,10:50,-84.0,-20.0,40.0
10:20,30.0,60,10:20,-85.0,-20.0,40.0
08:40,-40.0,129,08:40,-80.0,-20.0,20.0
06:50,-10.0,53,06:50,-70.0,-10.0,10.0
11:20,-100.0,18,11:20,-90.0,-10.0,50.0
08:00,-20.0,138,08:00,-73.0,-10.0,20.0
08:50,-80.0,41,08:50,-80.0,-20.0,20.0
06:50,10.0,52,06:50,-70.0,-10.0,10.0
07:00,20.0,27,07:00,-70.0,-20.0,20.0
07:30,-240.0,14,07:30,-70.0,-10.0,20.0
10:30,-50.0,95,10:30,-90.0,-20.0,40.0
12:30,40.0,24,12:30,-100.0,-10.0,70.0
11:20,-40.0,75,11:20,-90.0,-10.0,50.0
10:00,-20.0,148,10:00,-80.0,-20.0,40.0
09:10,-100.0,37,09:10,-80.0,-20.0,30.0
11:00,-30.0,87,11:00,-90.0,-20.0,50.0
11:30,-80.0,32,11:30,-90.0,-10.0,50.0
11:40,-60.0,43,11:40,-90.0,-10.0,60.0
08:00,-40.0,99,08:00,-73.0,-10.0,20.0
07:10,10.0,68,07:10,-70.0,-10.0,20.0
10:20,-40.0,119,10:20,-85.0,-20.0,40.0
12:10,-50.0,28,12:10,-80.0,-10.0,60.0
12:10,0.0,48,12:10,-80.0,-10.0,60.0
09:10,-190.0,6,09:10,-80.0,-20.0,30.0
11:30,-170.0,3,11:30,-90.0,-10.0,50.0
11:10,-50.0,56,11:10,-95.0,-10.0,50.0
10:00,-80.0,52,10:00,-80.0,-20.0,40.0
08:10,-10.0,167,08:10,-80.0,-20.0,20.0
08:50,20.0,121,08:50,-80.0,-20.0,20.0
10:30,70.0,22,10:30,-90.0,-20.0,40.0
09:10,-30.0,206,09:10,-80.0,-20.0,30.0
10:10,-30.0,145,10:10,-80.0,-20.0,30.0
08:40,50.0,33,08:40,-80.0,-20.0,20.0
10:50,-70.0,50,10:50,-84.0,-20.0,40.0
11:10,-10.0,103,11:10,-95.0,-10.0,50.0
09:20,-40.0,155,09:20,-80.0,-20.0,30.0
10:40,-120.0,21,10:40,-80.0,-20.0,40.0
10:30,-80.0,50,10:30,-90.0,-20.0,40.0
08:30,-190.0,5,08:30,-80.0,-20.0,20.0
10:40,-60.0,69,10:40,-80.0,-20.0,40.0
10:40,-10.0,131,10:40,-80.0,-20.0,40.0
11:40,-40.0,45,11:40,-90.0,-10.0,60.0
10:10,-100.0,25,10:10,-80.0,-20.0,30.0
10:40,-80.0,58,10:40,-80.0,-20.0,40.0
09:30,70.0,14,09:30,-84.0,-20.0,30.0
09:20,-70.0,89,09:20,-80.0,-20.0,30.0
06:20,-50.0,9,06:20,-50.0,-10.0,10.0
08:20,-50.0,81,08:20,-80.0,-20.0,20.0
09:50,-90.0,43,09:50,-80.0,-20.0,30.0
08:00,-60.0,54,08:00,-73.0,-10.0,20.0
10:40,-240.0,3,10:40,-80.0,-20.0,40.0
10:20,40.0,52,10:20,-85.0,-20.0,40.0
12:00,-20.0,58,12:00,-90.0,-10.0,60.0
07:00,-30.0,56,07:00,-70.0,-20.0,20.0
06:20,0.0,23,06:20,-50.0,-10.0,10.0
12:20,-20.0,30,12:20,-90.0,-10.0,70.0
08:40,-80.0,48,08:40,-80.0,-20.0,20.0
10:20,-80.0,50,10:20,-85.0,-20.0,40.0
10:10,10.0,140,10:10,-80.0,-20.0,30.0
08:50,30.0,88,08:50,-80.0,-20.0,20.0
06:40,-230.0,1,06:40,-60.0,-10.0,10.0
10:00,-90.0,44,10:00,-80.0,-20.0,40.0
06:30,10.0,16,06:30,-50.0,-10.0,10.0
07:50,-130.0,10,07:50,-80.0,-20.0,20.0
11:50,-80.0,23,11:50,-90.0,-10.0,60.0
12:50,-30.0,40,12:50,-80.0,-10.0,80.0
08:20,-100.0,22,08:20,-80.0,-20.0,20.0
11:00,-80.0,28,11:00,-90.0,-20.0,50.0
09:20,30.0,120,09:20,-80.0,-20.0,30.0
06:50,-80.0,8,06:50,-70.0,-10.0,10.0
10:00,-30.0,184,10:00,-80.0,-20.0,40.0
09:10,20.0,161,09:10,-80.0,-20.0,30.0
08:10,20.0,88,08:10,-80.0,-20.0,20.0
08:40,-110.0,13,08:40,-80.0,-20.0,20.0
09:50,-60.0,106,09:50,-80.0,-20.0,30.0
08:10,-50.0,77,08:10,-80.0,-20.0,20.0
14:30,10.0,9,14:30,-84.0,0.0,90.0
07:10,-30.0,52,07:10,-70.0,-10.0,20.0
10:50,-100.0,30,10:50,-84.0,-20.0,40.0
09:00,-100.0,26,09:00,-90.0,-20.0,20.0
10:20,-150.0,6,10:20,-85.0,-20.0,40.0
12:30,-20.0,41,12:30,-100.0,-10.0,70.0
11:20,20.0,78,11:20,-90.0,-10.0,50.0
06:20,-20.0,17,06:20,-50.0,-10.0,10.0
13:40,140.0,3,13:40,-100.0,-10.0,80.0
12:50,110.0,3,12:50,-80.0,-10.0,80.0
08:30,30.0,68,08:30,-80.0,-20.0,20.0
12:40,-20.0,25,12:40,-90.0,-10.0,90.0
10:00,-150.0,11,10:00,-80.0,-20.0,40.0
11:40,10.0,63,11:40,-90.0,-10.0,60.0
10:40,-110.0,17,10:40,-80.0,-20.0,40.0
12:30,-50.0,31,12:30,-100.0,-10.0,70.0
13:10,220.0,1,13:10,-90.0,-10.0,80.0
10:50,50.0,50,10:50,-84.0,-20.0,40.0
12:00,20.0,37,12:00,-90.0,-10.0,60.0
08:50,60.0,20,08:50,-80.0,-20.0,20.0
08:40,-90.0,37,08:40,-80.0,-20.0,20.0
09:30,-40.0,165,09:30,-84.0,-20.0,30.0
10:30,-140.0,17,10:30,-90.0,-20.0,40.0
09:50,10.0,182,09:50,-80.0,-20.0,30.0
10:40,0.0,122,10:40,-80.0,-20.0,40.0
11:00,0.0,109,11:00,-90.0,-20.0,50.0
06:00,10.0,1,06:00,-64.0,-10.0,0.0
11:00,-50.0,83,11:00,-90.0,-20.0,50.0
12:50,40.0,13,12:50,-80.0,-10.0,80.0
09:30,40.0,62,09:30,-84.0,-20.0,30.0
12:10,-30.0,36,12:10,-80.0,-10.0,60.0
13:40,-10.0,10,13:40,-100.0,-10.0,80.0
11:30,50.0,35,11:30,-90.0,-10.0,50.0
06:30,-10.0,37,06:30,-50.0,-10.0,10.0
09:10,-130.0,13,09:10,-80.0,-20.0,30.0
11:30,-30.0,62,11:30,-90.0,-10.0,50.0
08:20,60.0,9,08:20,-80.0,-20.0,20.0
07:30,-40.0,40,07:30,-70.0,-10.0,20.0
11:20,-30.0,90,11:20,-90.0,-10.0,50.0
09:00,-130.0,24,09:00,-90.0,-20.0,20.0
12:20,30.0,20,12:20,-90.0,-10.0,70.0
11:30,-10.0,66,11:30,-90.0,-10.0,50.0
09:50,20.0,91,09:50,-80.0,-20.0,30.0
12:00,0.0,51,12:00,-90.0,-10.0,60.0
12:10,-110.0,4,12:10,-80.0,-10.0,60.0
09:40,-110.0,24,09:40,-90.0,-20.0,30.0
11:30,-70.0,43,11:30,-90.0,-10.0,50.0
08:00,-240.0,19,08:00,-73.0,-10.0,20.0
08:30,40.0,39,08:30,-80.0,-20.0,20.0
11:30,-40.0,67,11:30,-90.0,-10.0,50.0
11:40,-20.0,69,11:40,-90.0,-10.0,60.0
13:00,10.0,21,13:00,-80.0,-10.0,91.0
14:10,-10.0,14,14:10,-70.0,5.0,87.0
12:40,10.0,25,12:40,-90.0,-10.0,90.0
11:50,-90.0,19,11:50,-90.0,-10.0,60.0
09:10,-120.0,15,09:10,-80.0,-20.0,30.0
09:40,-230.0,1,09:40,-90.0,-20.0,30.0
10:00,-240.0,12,10:00,-80.0,-20.0,40.0
09:50,110.0,4,09:50,-80.0,-20.0,30.0
13:40,20.0,11,13:40,-100.0,-10.0,80.0
08:10,30.0,44,08:10,-80.0,-20.0,20.0
09:10,-240.0,18,09:10,-80.0,-20.0,30.0
11:50,-50.0,34,11:50,-90.0,-10.0,60.0
10:20,70.0,23,10:20,-85.0,-20.0,40.0
11:40,-100.0,11,11:40,-90.0,-10.0,60.0
08:10,-60.0,46,08:10,-80.0,-20.0,20.0
09:40,-70.0,82,09:40,-90.0,-20.0,30.0
07:40,40.0,16,07:40,-70.0,-10.0,20.0
11:00,20.0,76,11:00,-90.0,-20.0,50.0
06:10,20.0,5,06:10,-51.0,-10.0,10.0
11:10,-40.0,79,11:10,-95.0,-10.0,50.0
11:10,-160.0,8,11:10,-95.0,-10.0,50.0
12:10,-210.0,5,12:10,-80.0,-10.0,60.0
31:10,-240.0,1,31:10,-240.0,-240.0,-240.0
12:50,10.0,21,12:50,-80.0,-10.0,80.0
10:30,-70.0,66,10:30,-90.0,-20.0,40.0
13:30,-10.0,15,13:30,-74.0,0.0,90.0
07:10,-20.0,72,07:10,-70.0,-10.0,20.0
10:20,-50.0,97,10:20,-85.0,-20.0,40.0
07:20,10.0,85,07:20,-70.0,-10.0,20.0
11:00,30.0,60,11:00,-90.0,-20.0,50.0
09:40,40.0,63,09:40,-90.0,-20.0,30.0
08:00,50.0,9,08:00,-73.0,-10.0,20.0
06:30,0.0,48,06:30,-50.0,-10.0,10.0
12:20,0.0,32,12:20,-90.0,-10.0,70.0
11:40,90.0,14,11:40,-90.0,-10.0,60.0
11:30,60.0,22,11:30,-90.0,-10.0,50.0
08:20,-200.0,2,08:20,-80.0,-20.0,20.0
11:20,100.0,7,11:20,-90.0,-10.0,50.0
11:20,-190.0,3,11:20,-90.0,-10.0,50.0
11:00,80.0,17,11:00,-90.0,-20.0,50.0
09:30,-120.0,18,09:30,-84.0,-20.0,30.0
14:00,0.0,7,14:00,-100.0,0.0,100.0
08:50,100.0,2,08:50,-80.0,-20.0,20.0
07:50,-170.0,2,07:50,-80.0,-20.0,20.0
09:50,50.0,54,09:50,-80.0,-20.0,30.0
10:00,50.0,49,10:00,-80.0,-20.0,40.0
13:20,50.0,8,13:20,-99.0,0.0,90.0
14:00,30.0,8,14:00,-100.0,0.0,100.0
13:20,40.0,15,13:20,-99.0,0.0,90.0
10:30,80.0,17,10:30,-90.0,-20.0,40.0
11:10,90.0,9,11:10,-95.0,-10.0,50.0
08:00,-80.0,30,08:00,-73.0,-10.0,20.0
08:00,60.0,6,08:00,-73.0,-10.0,20.0
10:20,20.0,88,10:20,-85.0,-20.0,40.0
10:30,-90.0,35,10:30,-90.0,-20.0,40.0
10:40,40.0,75,10:40,-80.0,-20.0,40.0
09:00,-240.0,16,09:00,-90.0,-20.0,20.0
07:10,-240.0,5,07:10,-70.0,-10.0,20.0
07:50,-80.0,23,07:50,-80.0,-20.0,20.0
12:30,50.0,8,12:30,-100.0,-10.0,70.0
14:40,20.0,5,14:40,-80.0,0.0,94.0
10:20,-170.0,5,10:20,-85.0,-20.0,40.0
12:30,20.0,20,12:30,-100.0,-10.0,70.0
09:10,-170.0,6,09:10,-80.0,-20.0,30.0
12:30,-60.0,17,12:30,-100.0,-10.0,70.0
05:50,-10.0,6,05:50,-50.0,-15.0,10.0
10:50,150.0,2,10:50,-84.0,-20.0,40.0
14:30,0.0,8,14:30,-84.0,0.0,90.0
13:40,-30.0,14,13:40,-100.0,-10.0,80.0
06:50,20.0,16,06:50,-70.0,-10.0,10.0
14:20,-30.0,7,14:20,-70.0,0.0,100.0
13:50,-90.0,4,13:50,-110.0,-10.0,90.0
07:20,-30.0,75,07:20,-70.0,-10.0,20.0
09:30,-100.0,37,09:30,-84.0,-20.0,30.0
09:20,-50.0,140,09:20,-80.0,-20.0,30.0
07:50,30.0,33,07:50,-80.0,-20.0,20.0
08:00,20.0,90,08:00,-73.0,-10.0,20.0
11:40,-170.0,8,11:40,-90.0,-10.0,60.0
07:50,-160.0,5,07:50,-80.0,-20.0,20.0
13:10,-90.0,10,13:10,-90.0,-10.0,80.0
06:50,-40.0,22,06:50,-70.0,-10.0,10.0
11:40,30.0,44,11:40,-90.0,-10.0,60.0
10:50,70.0,14,10:50,-84.0,-20.0,40.0
06:20,20.0,7,06:20,-50.0,-10.0,10.0
11:00,180.0,1,11:00,-90.0,-20.0,50.0
13:00,60.0,8,13:00,-80.0,-10.0,91.0
11:10,40.0,52,11:10,-95.0,-10.0,50.0
13:10,-60.0,11,13:10,-90.0,-10.0,80.0
12:00,100.0,7,12:00,-90.0,-10.0,60.0
08:50,-100.0,26,08:50,-80.0,-20.0,20.0
10:20,-90.0,39,10:20,-85.0,-20.0,40.0
08:20,-70.0,41,08:20,-80.0,-20.0,20.0
09:10,-140.0,12,09:10,-80.0,-20.0,30.0
10:30,40.0,36,10:30,-90.0,-20.0,40.0
15:20,220.0,1,15:20,-92.0,15.0,143.0
12:20,-60.0,27,12:20,-90.0,-10.0,70.0
08:20,-80.0,45,08:20,-80.0,-20.0,20.0
09:10,80.0,8,09:10,-80.0,-20.0,30.0
06:50,-90.0,6,06:50,-70.0,-10.0,10.0
10:40,-50.0,81,10:40,-80.0,-20.0,40.0
13:30,-40.0,12,13:30,-74.0,0.0,90.0
09:20,80.0,8,09:20,-80.0,-20.0,30.0
14:30,-50.0,7,14:30,-84.0,0.0,90.0
13:50,20.0,9,13:50,-110.0,-10.0,90.0
13:20,20.0,19,13:20,-99.0,0.0,90.0
12:10,50.0,30,12:10,-80.0,-10.0,60.0
13:10,-140.0,2,13:10,-90.0,-10.0,80.0
16:50,-100.0,2,16:50,-88.0,0.0,127.0
12:40,60.0,10,12:40,-90.0,-10.0,90.0
06:00,-30.0,5,06:00,-64.0,-10.0,0.0
